-5.9460679,37.490806,"Atm Cajasol"
-5.9673995,37.3819343,"Atm"
-5.9675278,37.38196,"Atm"
-5.967625,37.3819795,"Atm"
-5.9454441,37.4844033,"Atm Red 6000"
-0.5306992,39.5649841,"Atm BBVA"
-0.530058,39.5655472,"Atm Santander"
-0.5290373,39.5641157,"Atm Banco Sabadell"
-0.5291914,39.5664759,"Atm Barclay's"
-0.5300436,39.5660438,"Atm Banco Valencia"
-0.5293058,39.566445,"Atm Banesto"
-0.5297405,39.5667374,"Atm CAM"
-0.5307185,39.5662407,"Atm La Caixa"
-7.2367144,37.2056779,"Atm Banco de Andalucia"
-7.2367359,37.2062589,"Atm Caja Rural del Sur"
-7.2367573,37.205742,"Atm Cajasol"
-6.0519775,37.3754188,"Atm"
-6.0450858,37.3752496,"Atm"
-6.0453648,37.3752752,"Atm"
-3.9745503,36.8329283,"Atm"
-3.9760169,36.8328559,"Atm"
-4.0964719,36.7500786,"Atm"
-6.883413,39.7185762,"Atm"
-2.3814237,43.0988043,"Atm"
-2.3817778,43.0987473,"Atm"
0.3386006,42.1921234,"Atm"
0.3387088,42.1919487,"Atm"
-3.7833093,42.4805707,"Atm Caja Círculo"
-3.723002,42.3747784,"Atm Caja de Burgos"
-3.7840254,42.4794593,"Atm Caja de Burgos"
-3.7231356,42.3747131,"Atm Caja Círculo"
-3.675611,42.3505391,"Atm Caja de Burgos"
-3.6975195,42.3462858,"Atm Caixa Geral"
-3.9625425,41.4932787,"Atm Banesto"
-3.9625007,41.4936821,"Atm Caja Segovia"
-4.7108609,36.4900201,"Atm"
-4.7144121,36.4895026,"Atm"
-3.7003902,42.3434795,"Atm Caja de Burgos"
-3.5201736,42.0593957,"Atm Caja Círculo"
-3.5191229,42.0585834,"Atm Caja Rural"
-2.4038983,36.8288184,"Atm"
1.9871123,41.2756542,"Atm"
-3.7000657,42.3324642,"Atm Banco Popular"
-3.7343477,42.3436362,"Atm Santander"
1.7349825,42.2286456,"Atm"
-3.6819344,42.3491216,"Atm Caja Círculo"
-3.6944814,42.3594065,"Atm Caja Círculo"
-3.6819934,42.3491313,"Atm Caja de Burgos"
-3.6945309,42.3594405,"Atm Caja de Burgos"
-4.8931137,36.5103498,"Atm"
-4.8916495,36.510246,"Atm"
-4.8906806,36.5102545,"Atm"
2.174453,41.3844944,"Atm La Caixa"
-0.131376,38.541041,"Atm"
2.1735307,41.3813008,"Atm"
2.1685625,41.3862073,"Atm"
-4.4921075,36.6767383,"Atm"
-3.5837944,37.1200872,"Atm"
-0.1120311,42.6278824,"Atm"
-3.8806875,36.7477136,"Atm"
-3.8705777,36.7586007,"Atm"
-4.4720122,36.6851118,"Atm"
-3.6988576,42.341576,"Atm Sabadell Atlántico"
-5.6508313,40.9663859,"Atm"
-5.6508462,40.9663981,"Atm"
-2.9955129,37.9196895,"Atm"
-3.6306366,40.4347702,"Atm Caja Madrid"
-3.0672073,37.8443301,"Atm"
-2.1690739,42.8956825,"Atm"
-3.6992954,42.3395318,"Atm Deutsche Bank"
-3.4659877,37.9942846,"Atm"
1.1496827,41.1078151,"Atm"
-3.4680423,37.9934262,"Atm"
1.1314258,41.0774589,"Atm"
-3.8037495,43.4627425,"Atm"
-4.0127184,40.542986,"Atm"
-3.0541036,43.2850812,"Atm BBK"
2.0859926,41.3513008,"Atm"
-7.8525503,43.4524323,"Atm"
2.0393947,41.5686763,"Atm"
-3.6159955,40.4524916,"Atm"
-4.5352525,36.5991155,"Atm"
-4.5350279,36.591146,"Atm"
-4.5336176,36.589725,"Atm"
-5.3530781,36.1438488,"Atm"
-4.3162614,37.5437807,"Atm"
-3.217708,43.3815113,"Atm Caja Cantabria"
-3.6913447,41.6655689,"Atm"
2.4890134,41.6814243,"Atm"
2.0852676,41.3511244,"Atm"
-3.3544562,36.9483688,"Atm"
-1.6141632,42.8126406,"Atm Can,euro6000"
-1.6143966,42.812063,"Atm La caixa - servired"
0.10438,38.7287441,"Atm"
-7.3636831,43.4286201,"Atm BBVA"
-7.3639613,43.4297519,"Atm Banco de Galicia"
-7.363976,43.4294316,"Atm Novacaixagalicia"
0.6178899,41.6143664,"Atm"
-3.7005356,42.3381921,"Atm Caja de Burgos"
-6.2360066,36.5934543,"Atm"
-6.2360943,36.5937954,"Atm"
-6.2361378,36.5936132,"Atm"
-6.235501,36.59412,"Atm"
3.0174312,39.8760298,"Atm"
-5.9602914,37.3872528,"Atm"
-3.2022121,43.3589694,"Atm"
0.5925246,40.6167681,"Atm"
2.0864687,41.3530969,"Atm"
-1.8637604,42.6689716,"Atm"
0.5923572,40.6196406,"Atm"
-3.9042937,42.2744175,"Atm"
0.5925407,40.6200643,"Atm"
-5.9915054,37.3939246,"Atm"
-5.9997832,37.4053745,"Atm CajaSol"
-0.4447184,39.4822725,"Atm"
-0.4419292,39.482856,"Atm"
-0.4451242,39.4825099,"Atm"
-0.4462092,39.4823383,"Atm"
-0.4464944,39.4821546,"Atm"
-0.4415793,39.4831622,"Atm"
-0.4451973,39.4823063,"Atm"
-0.7540695,41.6328094,"Atm"
-0.7510063,41.6329433,"Atm"
-0.7521989,41.6318279,"Atm"
-0.7542948,41.6329057,"Atm"
-0.7547791,41.633143,"Atm"
-4.2351389,43.3080823,"Atm"
-3.7038293,43.4159994,"Atm"
3.1291582,39.3552098,"Atm"
0.0239883,42.1712598,"Atm"
3.0185885,39.4329236,"Atm"
2.1648996,41.3917809,"Atm"
-3.718275,40.4801348,"Atm"
-3.7182267,40.4800532,"Atm"
-6.6345148,42.0512571,"Atm"
-6.6343733,42.0514669,"Atm"
-6.6336605,42.0519613,"Atm"
-3.4818917,40.4758066,"Atm"
-3.4808641,40.4763153,"Atm"
-3.4820145,40.4755351,"Atm Caja Madrid"
-1.7841055,43.3393642,"Atm"
